"Client Nr","Query Number","Execution time","Error"
1,1,115,0
1,2,284,0
1,3,20,0
1,4,106,0
1,5,2937,0
1,6,121,0
1,7,56,0
1,8,1613,0
1,9,769,0
1,10,59,0
1,11,4962,0
1,12,1689,0
1,13,25,0
1,14,125,0
1,15,93,0
1,16,46,0
1,17,47,0
1,18,299,0
1,19,16,0
1,20,80,0
1,21,3546,0
1,22,96,0
1,23,57,0
1,24,1622,0
1,25,725,0
1,26,58,0
1,27,4901,0
1,28,1646,0
1,29,24,0
1,30,129,0
1,31,98,0
1,32,45,0
1,33,43,0
1,34,286,0
1,35,16,0
1,36,87,0
1,37,2948,0
1,38,113,0
1,39,59,0
1,40,1555,0
1,41,721,0
1,42,4896,0
1,43,99,0
1,44,236,0
1,45,18,0
1,46,84,0
1,47,2992,0
1,48,95,0
1,49,59,0
1,50,1579,0
1,51,729,0
1,52,1628,0
1,53,4834,0
1,54,1658,0
1,55,111,0
1,56,117,0
1,57,102,0
1,58,44,0
1,59,43,0
1,60,18,0
1,61,96,0
1,62,106,0
1,63,48,0
1,64,42,0
1,65,72,0
1,66,280,0
1,67,20,0
1,68,84,0
1,69,3645,0
1,70,95,0
1,71,58,0
1,72,1624,0
1,73,784,0
