"Client Nr","Query Number","Execution time","Error"
1,1,68,0
1,2,9359,0
1,3,,1
1,4,,1
1,5,6142,0
1,6,42,0
1,7,12,0
1,8,448,0
1,9,5686,0
1,10,36,0
1,11,152,0
1,12,50,0
1,13,18,0
1,14,45,0
1,15,45,0
1,16,33,0
1,17,36,0
1,18,8088,0
1,19,,1
1,20,,1
1,21,7538,0
1,22,43,0
1,23,14,0
1,24,341,0
1,25,5593,0
1,26,53,0
1,27,129,0
1,28,82,0
1,29,19,0
1,30,43,0
1,31,39,0
1,32,35,0
1,33,37,0
1,34,8105,0
1,35,,1
1,36,,1
1,37,6206,0
1,38,49,0
1,39,14,0
1,40,324,0
