QT3, 14917, 14887, 0, 1
QT3, 14148, 14118, 0, 1
QT3, 14182, 14152, 0, 1
QT3, 14140, 14110, 0, 1
QT3, 14178, 14148, 0, 1
QT3, 14143, 14113, 0, 1
QT5, 314, 284, 0, 1
QT5, 315, 285, 0, 1
QT5, 312, 282, 0, 1
QT5, 313, 283, 0, 1
QT5, 314, 284, 0, 1
QT5, 315, 285, 0, 1
QT9, 367, 337, 0, 1
QT9, 378, 348, 0, 1
QT9, 373, 343, 0, 1
QT9, 372, 342, 0, 1
QT9, 372, 342, 0, 1
QT9, 372, 342, 0, 1
QT10, 163, 133, 0, 1
QT10, 163, 133, 0, 1
QT10, 162, 132, 0, 1
QT10, 163, 133, 0, 1
QT10, 161, 131, 0, 1
QT10, 162, 132, 0, 1
QT11, 406, 376, 0, 1
QT11, 403, 373, 0, 1
QT11, 401, 371, 0, 1
QT11, 409, 379, 0, 1
QT11, 404, 374, 0, 1
QT11, 407, 377, 0, 1
