"Client Nr","Query Number","Execution time","Error"
1,1,297,0
1,2,273,0
1,3,215,0
1,4,212,0
1,5,200,0
1,6,194,0
1,7,156,0
1,8,177,0
1,9,185,0
1,10,169,0
1,11,168,0
1,12,147,0
1,13,158,0
1,14,179,0
1,15,171,0
1,16,171,0
1,17,149,0
1,18,162,0
1,19,157,0
1,20,162,0
1,21,177,0
1,22,166,0
1,23,147,0
1,24,167,0
1,25,171,0
1,26,163,0
1,27,151,0
1,28,158,0
1,29,184,0
1,30,175,0
1,31,172,0
1,32,160,0
1,33,168,0
1,34,167,0
1,35,157,0
1,36,171,0
1,37,165,0
1,38,163,0
1,39,156,0
1,40,172,0
1,41,143,0
1,42,152,0
1,43,167,0
1,44,159,0
1,45,163,0
1,46,174,0
1,47,144,0
1,48,166,0
1,49,164,0
1,50,157,0
1,51,152,0
1,52,158,0
1,53,167,0
1,54,158,0
1,55,152,0
1,56,175,0
1,57,157,0
1,58,168,0
1,59,173,0
1,60,161,0
1,61,155,0
1,62,179,0
1,63,163,0
1,64,147,0
1,65,159,0
1,66,157,0
1,67,156,0
1,68,152,0
1,69,176,0
1,70,152,0
1,71,173,0
1,72,147,0
1,73,154,0
1,74,159,0
1,75,149,0
1,76,174,0
1,77,146,0
1,78,169,0
1,79,153,0
1,80,172,0
1,81,174,0
1,82,139,0
1,83,170,0
1,84,156,0
1,85,158,0
1,86,169,0
1,87,158,0
1,88,157,0
1,89,165,0
1,90,163,0
1,91,163,0
1,92,168,0
1,93,143,0
1,94,164,0
1,95,148,0
1,96,149,0
1,97,144,0
1,98,152,0
1,99,161,0
1,100,147,0
1,101,159,0
1,102,158,0
1,103,152,0
1,104,171,0
1,105,168,0
1,106,154,0
1,107,154,0
1,108,149,0
1,109,162,0
1,110,161,0
1,111,167,0
1,112,176,0
1,113,176,0
1,114,179,0
1,115,165,0
1,116,168,0
1,117,156,0
1,118,153,0
1,119,160,0
1,120,157,0
1,121,150,0
1,122,149,0
1,123,154,0
1,124,158,0
1,125,164,0
1,126,150,0
1,127,162,0
1,128,157,0
1,129,162,0
1,130,168,0
1,131,156,0
1,132,159,0
1,133,150,0
1,134,166,0
1,135,152,0
1,136,149,0
1,137,151,0
1,138,135,0
1,139,153,0
1,140,164,0
1,141,161,0
1,142,156,0
1,143,150,0
1,144,173,0
1,145,151,0
1,146,154,0
1,147,152,0
1,148,162,0
1,149,154,0
1,150,155,0
1,151,172,0
1,152,156,0
1,153,165,0
1,154,157,0
1,155,162,0
1,156,148,0
1,157,157,0
1,158,154,0
1,159,138,0
1,160,174,0
1,161,145,0
1,162,156,0
1,163,160,0
1,164,163,0
1,165,176,0
1,166,155,0
1,167,164,0
1,168,157,0
1,169,150,0
1,170,152,0
1,171,155,0
1,172,162,0
1,173,180,0
1,174,161,0
1,175,173,0
1,176,164,0
1,177,129,0
1,178,174,0
1,179,154,0
1,180,158,0
1,181,147,0
1,182,161,0
1,183,162,0
1,184,145,0
1,185,169,0
1,186,161,0
1,187,161,0
1,188,151,0
1,189,165,0
1,190,172,0
1,191,171,0
1,192,165,0
1,193,165,0
1,194,151,0
1,195,162,0
1,196,165,0
