Client Nr,Query Number,Execution time,Error
1,1,77,0
1,2,1588,0
1,3,19,0
1,4,41,0
1,5,55,0
1,6,17,0
1,7,4714,0
1,8,19,0
1,9,204,0
1,10,39,0
1,11,40,0
1,12,4200,0
1,13,30,0
1,14,28,0
1,15,264,0
1,16,4672,0
1,17,4200,0
1,18,55,0
1,19,48,0
1,20,28,0
1,21,25,0
1,22,1676,0
1,23,1668,0
1,24,229,0
1,25,68,0
1,26,51,0
1,27,54,0
1,28,64,0
1,29,38,0
1,30,50,0
1,31,28,0
1,32,1582,0
1,33,51,0
1,34,38,0
1,35,50,0
1,36,26,0
1,37,49,0
1,38,68,0
1,39,1616,0
1,40,51,0
1,41,4642,0
1,42,57,0
1,43,52,0
1,44,50,0
1,45,49,0
1,46,17,0
1,47,4565,0
1,48,1614,0
1,49,31,0
1,50,214,0
1,51,1628,0
1,52,74,0
1,53,30,0
1,54,256,0
1,55,56,0
1,56,29,0
1,57,34,0
1,58,209,0
1,59,247,0
1,60,53,0
1,61,42,0
1,62,51,0
1,63,27,0
1,64,27,0
1,65,28,0
1,66,4630,0
1,67,1612,0
1,68,53,0
1,69,17,0
1,70,4200,0
1,71,14,0
1,72,27,0
1,73,242,0
1,74,4696,0
1,75,31,0
1,76,16,0
1,77,51,0
1,78,1629,0
1,79,277,0
1,80,31,0
1,81,15,0
1,82,56,0
1,83,1583,0
1,84,4650,0
1,85,249,0
1,86,1642,0
1,87,21,0
1,88,31,0
1,89,49,0
1,90,255,0
1,91,4200,0
1,92,54,0
1,93,47,0
1,94,262,0
1,95,17,0
1,96,4875,0
1,97,54,0
1,98,1656,0
1,99,1633,0
1,100,63,0
1,101,54,0
1,102,17,0
1,103,62,0
1,104,56,0
1,105,30,0
1,106,25,0
1,107,14,0
1,108,4200,0
1,109,28,0
1,110,4654,0
1,111,29,0
1,112,24,0
1,113,1620,0
1,114,49,0
1,115,64,0
1,116,17,0
1,117,62,0
1,118,46,0
1,119,4200,0
1,120,15,0
1,121,1628,0
1,122,48,0
1,123,39,0
1,124,60,0
1,125,51,0
1,126,25,0
1,127,1650,0
1,128,18,0
1,129,11,0
1,130,249,0
1,131,28,0
1,132,49,0
1,133,63,0
1,134,269,0
1,135,30,0
1,136,16,0
1,137,45,0
1,138,46,0
1,139,50,0
1,140,1624,0
1,141,62,0
1,142,30,0
1,143,27,0
1,144,46,0
1,145,15,0
1,146,4628,0
1,147,66,0
1,148,27,0
1,149,1596,0
1,150,1621,0
1,151,41,0
1,152,42,0
1,153,47,0
1,154,17,0
1,155,4497,0
1,156,208,0
1,157,1611,0
1,158,31,0
1,159,200,0
1,160,15,0
1,161,28,0
1,162,25,0
1,163,232,0
1,164,1614,0
1,165,17,0
1,166,29,0
1,167,26,0
1,168,210,0
1,169,15,0
1,170,50,0
1,171,46,0
1,172,34,0
1,173,46,0
1,174,47,0
1,175,20,0
1,176,1646,0
1,177,28,0
1,178,12,0
1,179,39,0
1,180,16,0
1,181,204,0
1,182,1678,0
1,183,4857,0
1,184,51,0
1,185,25,0
1,186,24,0
1,187,4200,0
1,188,29,0
1,189,4200,0
1,190,27,0
1,191,45,0
1,192,19,0
1,193,71,0
1,194,28,0
1,195,219,0
1,196,56,0
1,197,4200,0
1,198,15,0
1,199,44,0
1,200,1624,0
1,201,33,0
1,202,25,0
1,203,12,0
1,204,1650,0
1,205,55,0
1,206,29,0
1,207,26,0
1,208,228,0
1,209,227,0
1,210,38,0
1,211,25,0
1,212,11,0
1,213,196,0
1,214,29,0
1,215,15,0
1,216,62,0
1,217,219,0
1,218,40,0
1,219,1660,0
1,220,51,0
1,221,24,0
1,222,46,0
1,223,25,0
1,224,233,0
1,225,30,0
1,226,29,0
1,227,4920,0
1,228,216,0
1,229,49,0
1,230,31,0
1,231,27,0
1,232,1702,0
1,233,19,0
1,234,29,0
1,235,41,0
1,236,210,0
1,237,18,0
1,238,4748,0
1,239,219,0
1,240,58,0
1,241,32,0
1,242,61,0
1,243,4200,0
1,244,4629,0
1,245,219,0
1,246,67,0
1,247,40,0
1,248,1607,0
1,249,71,0
1,250,53,0
1,251,299,0
1,252,1625,0
1,253,4766,0
1,254,4788,0
1,255,41,0
1,256,29,0
1,257,265,0
1,258,52,0
1,259,302,0
1,260,51,0
1,261,1624,0
1,262,18,0
1,263,13,0
1,264,1642,0
1,265,245,0
1,266,35,0
1,267,28,0
1,268,4956,0
1,269,4200,0
1,270,30,0
1,271,4744,0
1,272,4661,0
1,273,243,0
1,274,242,0
1,275,4200,0
1,276,1605,0
1,277,38,0
1,278,25,0
1,279,56,0
1,280,33,0
1,281,16,0
1,282,27,0
1,283,15,0
1,284,37,0
1,285,12,0
1,286,24,0
1,287,47,0
1,288,47,0
1,289,5035,0
1,290,71,0
1,291,12,0
1,292,1647,0
1,293,1637,0
1,294,30,0
1,295,269,0
1,296,218,0
1,297,260,0
1,298,1652,0
1,299,1690,0
1,300,1668,0
1,301,1640,0
1,302,51,0
1,303,15,0
1,304,227,0
1,305,23,0
1,306,11,0
1,307,245,0
1,308,18,0
1,309,27,0
1,310,38,0
1,311,17,0
1,312,64,0
1,313,4200,0
1,314,31,0
1,315,37,0
1,316,4683,0
1,317,55,0
1,318,1585,0
1,319,18,0
1,320,12,0
1,321,1626,0
1,322,28,0
1,323,35,0
1,324,214,0
1,325,55,0
1,326,1630,0
1,327,29,0
1,328,26,0
1,329,257,0
1,330,4200,0
1,331,30,0
1,332,1587,0
1,333,1635,0
1,334,4676,0
1,335,76,0
1,336,44,0
1,337,27,0
1,338,27,0
1,339,26,0
1,340,32,0
1,341,4772,0
1,342,52,0
1,343,13,0
1,344,58,0
1,345,1678,0
1,346,37,0
1,347,226,0
1,348,1649,0
1,349,19,0
1,350,4643,0
1,351,17,0
1,352,47,0
1,353,12,0
1,354,38,0
1,355,203,0
1,356,1638,0
1,357,49,0
1,358,1626,0
1,359,4708,0
1,360,30,0
1,361,1614,0
1,362,15,0
1,363,10,0
1,364,4200,0
1,365,4200,0
1,366,67,0
1,367,49,0
1,368,35,0
1,369,231,0
1,370,214,0
1,371,4807,0
1,372,4891,0
1,373,33,0
1,374,26,0
1,375,231,0
1,376,56,0
1,377,32,0
1,378,211,0
1,379,29,0
1,380,246,0
1,381,70,0
1,382,51,0
1,383,1605,0
1,384,74,0
1,385,29,0
1,386,62,0
1,387,36,0
1,388,27,0
1,389,27,0
1,390,15,0
1,391,1655,0
1,392,53,0
1,393,50,0
1,394,35,0
1,395,59,0
1,396,281,0
1,397,1650,0
1,398,52,0
1,399,273,0
1,400,29,0
1,401,50,0
1,402,230,0
1,403,212,0
1,404,30,0
1,405,48,0
1,406,1660,0
1,407,249,0
1,408,40,0
1,409,28,0
1,410,14,0
1,411,4200,0
1,412,215,0
1,413,4200,0
1,414,1678,0
1,415,52,0
1,416,4200,0
1,417,26,0
1,418,237,0
1,419,1681,0
1,420,65,0
1,421,53,0
1,422,13,0
1,423,1592,0
1,424,51,0
1,425,16,0
1,426,4200,0
1,427,48,0
1,428,65,0
1,429,51,0
1,430,49,0
1,431,58,0
1,432,1623,0
1,433,57,0
1,434,67,0
1,435,53,0
1,436,45,0
1,437,13,0
1,438,39,0
1,439,39,0
1,440,1600,0
1,441,14,0
1,442,49,0
1,443,56,0
1,444,239,0
1,445,276,0
1,446,39,0
1,447,240,0
1,448,51,0
1,449,64,0
1,450,28,0
1,451,24,0
1,452,1582,0
1,453,31,0
1,454,46,0
1,455,24,0
1,456,55,0
1,457,11,0
1,458,1663,0
1,459,264,0
1,460,4788,0
1,461,33,0
1,462,26,0
1,463,230,0
1,464,17,0
1,465,26,0
1,466,25,0
1,467,1598,0
1,468,265,0
1,469,241,0
1,470,30,0
1,471,25,0
1,472,274,0
1,473,1633,0
1,474,49,0
1,475,232,0
1,476,20,0
1,477,27,0
1,478,10,0
1,479,47,0
1,480,1589,0
1,481,4568,0
1,482,73,0
1,483,50,0
1,484,1630,0
