Client Nr,Query Number,Execution time,Error
1,1,72,0
1,2,57,0
1,3,54,0
1,4,261,0
1,5,52,0
1,6,1641,0
1,7,61,0
1,8,18,0
1,9,28,0
1,10,1591,0
1,11,32,0
1,12,4571,0
1,13,55,0
1,14,4200,0
1,15,27,0
1,16,54,0
1,17,19,0
1,18,13,0
1,19,1668,0
1,20,4200,0
1,21,4548,0
1,22,30,0
1,23,239,0
1,24,4647,0
1,25,57,0
1,26,17,0
1,27,31,0
1,28,4683,0
1,29,32,0
1,30,47,0
1,31,45,0
1,32,54,0
1,33,25,0
1,34,36,0
1,35,4627,0
1,36,20,0
1,37,225,0
1,38,4568,0
1,39,1613,0
1,40,32,0
1,41,248,0
1,42,52,0
1,43,38,0
1,44,54,0
1,45,18,0
1,46,4200,0
1,47,28,0
1,48,46,0
1,49,1652,0
1,50,4200,0
1,51,252,0
1,52,1636,0
1,53,31,0
1,54,28,0
1,55,214,0
1,56,56,0
1,57,65,0
1,58,48,0
1,59,4743,0
1,60,37,0
1,61,48,0
1,62,26,0
1,63,1611,0
1,64,50,0
1,65,1628,0
1,66,5149,0
1,67,1627,0
1,68,71,0
1,69,218,0
1,70,63,0
1,71,42,0
1,72,49,0
1,73,58,0
1,74,68,0
1,75,1648,0
1,76,21,0
1,77,64,0
1,78,20,0
1,79,40,0
1,80,50,0
1,81,24,0
1,82,48,0
1,83,56,0
1,84,40,0
1,85,26,0
1,86,5033,0
1,87,1647,0
1,88,20,0
1,89,45,0
1,90,1635,0
1,91,1658,0
1,92,51,0
1,93,205,0
1,94,67,0
1,95,1637,0
1,96,37,0
1,97,15,0
1,98,49,0
1,99,17,0
1,100,28,0
1,101,38,0
1,102,30,0
1,103,56,0
1,104,4670,0
1,105,12,0
1,106,1658,0
1,107,19,0
1,108,11,0
1,109,51,0
1,110,27,0
1,111,28,0
1,112,49,0
1,113,43,0
1,114,56,0
1,115,201,0
1,116,4200,0
1,117,77,0
1,118,268,0
1,119,33,0
1,120,212,0
1,121,37,0
1,122,65,0
1,123,207,0
1,124,41,0
1,125,4884,0
1,126,4826,0
1,127,1676,0
1,128,237,0
1,129,53,0
1,130,48,0
1,131,1730,0
1,132,210,0
1,133,48,0
1,134,53,0
1,135,272,0
1,136,18,0
1,137,30,0
1,138,235,0
1,139,51,0
1,140,48,0
1,141,19,0
1,142,1625,0
1,143,51,0
1,144,1587,0
1,145,69,0
1,146,31,0
1,147,26,0
1,148,239,0
1,149,27,0
1,150,38,0
1,151,26,0
1,152,26,0
1,153,1618,0
1,154,1647,0
1,155,268,0
1,156,30,0
1,157,15,0
1,158,30,0
1,159,48,0
1,160,1594,0
1,161,64,0
1,162,41,0
1,163,14,0
1,164,4200,0
1,165,28,0
1,166,63,0
1,167,26,0
1,168,12,0
1,169,1602,0
1,170,42,0
1,171,42,0
1,172,44,0
1,173,18,0
1,174,219,0
1,175,36,0
1,176,28,0
1,177,17,0
1,178,40,0
1,179,239,0
1,180,42,0
1,181,43,0
1,182,210,0
1,183,41,0
1,184,1591,0
1,185,31,0
1,186,16,0
1,187,4623,0
1,188,1609,0
1,189,52,0
1,190,1630,0
1,191,60,0
1,192,31,0
1,193,15,0
1,194,27,0
1,195,53,0
1,196,39,0
1,197,64,0
1,198,69,0
1,199,1735,0
1,200,51,0
1,201,15,0
1,202,52,0
1,203,59,0
1,204,263,0
1,205,18,0
1,206,4632,0
1,207,73,0
1,208,52,0
1,209,4200,0
1,210,49,0
1,211,27,0
1,212,26,0
1,213,228,0
1,214,1614,0
1,215,33,0
1,216,228,0
1,217,41,0
1,218,266,0
1,219,69,0
1,220,21,0
1,221,38,0
1,222,4735,0
1,223,42,0
1,224,40,0
1,225,20,0
1,226,18,0
1,227,38,0
1,228,1616,0
1,229,15,0
1,230,10,0
1,231,1604,0
1,232,284,0
1,233,30,0
1,234,260,0
1,235,256,0
1,236,50,0
1,237,4687,0
1,238,54,0
1,239,30,0
1,240,28,0
1,241,1613,0
1,242,52,0
1,243,233,0
1,244,5126,0
1,245,69,0
1,246,246,0
1,247,33,0
1,248,29,0
1,249,236,0
1,250,39,0
1,251,1633,0
1,252,1644,0
1,253,30,0
1,254,269,0
1,255,4979,0
1,256,214,0
1,257,66,0
1,258,20,0
1,259,1619,0
1,260,19,0
1,261,207,0
1,262,44,0
1,263,50,0
1,264,58,0
1,265,4200,0
1,266,48,0
1,267,4768,0
1,268,51,0
1,269,54,0
1,270,4200,0
1,271,31,0
1,272,26,0
1,273,1716,0
1,274,34,0
1,275,4200,0
1,276,210,0
1,277,1591,0
1,278,63,0
1,279,53,0
1,280,218,0
1,281,30,0
1,282,35,0
1,283,29,0
1,284,4725,0
1,285,252,0
1,286,32,0
1,287,4200,0
1,288,48,0
1,289,27,0
1,290,223,0
1,291,72,0
1,292,41,0
1,293,18,0
1,294,25,0
1,295,50,0
1,296,1613,0
1,297,1670,0
1,298,38,0
1,299,4200,0
1,300,26,0
1,301,47,0
1,302,4897,0
1,303,4842,0
1,304,30,0
1,305,26,0
1,306,248,0
1,307,1659,0
1,308,4200,0
1,309,19,0
1,310,43,0
1,311,67,0
1,312,31,0
1,313,25,0
1,314,281,0
1,315,22,0
1,316,68,0
1,317,48,0
1,318,49,0
1,319,29,0
1,320,13,0
1,321,65,0
1,322,216,0
1,323,16,0
1,324,287,0
1,325,1606,0
1,326,32,0
1,327,28,0
1,328,224,0
1,329,4200,0
1,330,4200,0
1,331,50,0
1,332,67,0
1,333,285,0
1,334,29,0
1,335,264,0
1,336,35,0
1,337,15,0
1,338,58,0
1,339,204,0
1,340,265,0
1,341,4200,0
1,342,51,0
1,343,4568,0
1,344,17,0
1,345,209,0
1,346,47,0
1,347,4768,0
1,348,75,0
1,349,207,0
1,350,21,0
1,351,11,0
1,352,4200,0
1,353,54,0
1,354,222,0
1,355,1566,0
1,356,26,0
1,357,1574,0
1,358,4200,0
1,359,50,0
1,360,37,0
1,361,46,0
1,362,17,0
1,363,228,0
1,364,4200,0
1,365,40,0
1,366,66,0
1,367,4683,0
1,368,4200,0
1,369,16,0
1,370,29,0
1,371,47,0
1,372,27,0
1,373,4200,0
1,374,47,0
1,375,238,0
1,376,50,0
1,377,29,0
1,378,40,0
1,379,28,0
1,380,4642,0
1,381,32,0
1,382,13,0
1,383,47,0
1,384,39,0
1,385,40,0
1,386,1610,0
1,387,31,0
1,388,49,0
1,389,53,0
1,390,236,0
1,391,16,0
1,392,27,0
1,393,15,0
1,394,4728,0
1,395,88,0
1,396,27,0
1,397,71,0
1,398,4200,0
1,399,53,0
1,400,48,0
1,401,47,0
1,402,68,0
1,403,1597,0
1,404,1557,0
1,405,17,0
1,406,212,0
1,407,27,0
1,408,47,0
1,409,1578,0
1,410,57,0
1,411,62,0
1,412,1583,0
1,413,4550,0
1,414,21,0
1,415,42,0
