QT3, 14888, 14858, 0, 1
QT3, 14144, 14114, 0, 1
QT3, 14190, 14160, 0, 1
QT3, 14139, 14109, 0, 1
QT3, 14145, 14115, 0, 1
QT3, 14128, 14098, 0, 1
QT5, 2196, 2166, 0, 1
QT5, 2235, 2205, 0, 1
QT5, 2217, 2187, 0, 1
QT5, 2206, 2176, 0, 1
QT5, 2191, 2161, 0, 1
QT5, 2152, 2122, 0, 1
QT9, 2161, 2131, 0, 1
QT9, 2165, 2135, 0, 1
QT9, 2172, 2142, 0, 1
QT9, 2164, 2134, 0, 1
QT9, 2165, 2135, 0, 1
QT9, 2169, 2139, 0, 1
QT10, 161, 131, 0, 1
QT10, 161, 131, 0, 1
QT10, 162, 132, 0, 1
QT10, 162, 132, 0, 1
QT10, 163, 133, 0, 1
QT10, 162, 132, 0, 1
QT11, 416, 386, 0, 1
QT11, 408, 378, 0, 1
QT11, 410, 380, 0, 1
QT11, 414, 384, 0, 1
QT11, 400, 370, 0, 1
QT11, 405, 375, 0, 1
