"Client Nr","Query Number","Execution time","Error"
1,1,76,0
1,2,13270,0
1,3,23,0
1,4,291,0
1,5,5703,0
1,6,242,0
1,7,36,0
1,8,1599,0
1,9,7390,0
1,10,39,0
1,11,4827,0
1,12,1704,0
1,13,22,0
1,14,49,0
1,15,53,0
1,16,34,0
1,17,27,0
1,18,10315,0
1,19,19,0
1,20,189,0
1,21,6204,0
1,22,227,0
1,23,34,0
1,24,1586,0
