"Client Nr","Query Number","Execution time","Error"
1,1,299,0
1,2,223,0
1,3,213,0
1,4,178,0
1,5,195,0
1,6,187,0
1,7,161,0
1,8,159,0
1,9,160,0
1,10,149,0
1,11,169,0
1,12,150,0
1,13,150,0
1,14,172,0
1,15,158,0
1,16,159,0
1,17,158,0
1,18,147,0
1,19,132,0
1,20,153,0
1,21,144,0
1,22,160,0
1,23,159,0
1,24,157,0
1,25,141,0
1,26,161,0
1,27,153,0
1,28,144,0
1,29,145,0
1,30,140,0
1,31,143,0
1,32,166,0
1,33,135,0
1,34,162,0
1,35,167,0
1,36,146,0
1,37,170,0
1,38,149,0
1,39,156,0
1,40,135,0
1,41,158,0
1,42,136,0
1,43,165,0
1,44,137,0
1,45,181,0
1,46,126,0
1,47,159,0
1,48,137,0
1,49,163,0
1,50,135,0
1,51,157,0
1,52,151,0
1,53,158,0
1,54,154,0
1,55,158,0
1,56,181,0
1,57,155,0
1,58,158,0
1,59,146,0
1,60,133,0
1,61,133,0
1,62,152,0
1,63,144,0
1,64,148,0
1,65,151,0
1,66,130,0
1,67,147,0
1,68,147,0
1,69,169,0
1,70,152,0
1,71,152,0
1,72,139,0
1,73,153,0
1,74,142,0
1,75,145,0
1,76,149,0
1,77,155,0
1,78,148,0
1,79,152,0
1,80,138,0
1,81,162,0
1,82,147,0
1,83,155,0
1,84,149,0
1,85,138,0
1,86,135,0
1,87,143,0
1,88,158,0
1,89,138,0
1,90,161,0
1,91,132,0
1,92,150,0
1,93,139,0
1,94,143,0
1,95,144,0
1,96,154,0
1,97,156,0
1,98,173,0
1,99,135,0
1,100,167,0
1,101,141,0
1,102,170,0
1,103,137,0
1,104,152,0
1,105,130,0
1,106,151,0
1,107,143,0
1,108,166,0
1,109,145,0
1,110,154,0
1,111,180,0
1,112,141,0
1,113,151,0
1,114,150,0
1,115,136,0
1,116,158,0
1,117,139,0
1,118,141,0
1,119,142,0
1,120,161,0
1,121,150,0
1,122,155,0
1,123,148,0
1,124,162,0
1,125,156,0
1,126,149,0
1,127,162,0
1,128,135,0
1,129,165,0
1,130,157,0
1,131,170,0
1,132,137,0
1,133,158,0
1,134,170,0
1,135,148,0
1,136,171,0
1,137,141,0
1,138,167,0
1,139,141,0
1,140,178,0
1,141,159,0
1,142,138,0
1,143,175,0
1,144,152,0
1,145,173,0
