QT3, 14563, 14543, 0, 1
QT3, 14141, 14121, 0, 1
QT3, 14153, 14131, 2, 1
QT3, 14134, 14114, 0, 1
QT3, 14145, 14125, 0, 1
QT3, 14169, 14149, 0, 1
QT5, 306, 286, 0, 1
QT5, 304, 284, 0, 1
QT5, 304, 284, 0, 1
QT5, 304, 284, 0, 1
QT5, 305, 285, 0, 1
QT5, 305, 285, 0, 1
QT9, 367, 347, 0, 1
QT9, 360, 340, 0, 1
QT9, 368, 348, 0, 1
QT9, 366, 346, 0, 1
QT9, 365, 345, 0, 1
QT9, 369, 349, 0, 1
QT10, 152, 132, 0, 1
QT10, 152, 132, 0, 1
QT10, 152, 132, 0, 1
QT10, 153, 133, 0, 1
QT10, 153, 133, 0, 1
QT10, 152, 132, 0, 1
QT11, 399, 379, 0, 1
QT11, 404, 384, 0, 1
QT11, 399, 379, 0, 1
QT11, 400, 380, 0, 1
QT11, 401, 381, 0, 1
QT11, 397, 377, 0, 1
