"Client Nr","Query Number","Execution time","Error"
1,1,6910,0
1,2,48,0
1,3,9612,0
1,4,6818,0
1,5,54,0
1,6,161,0
1,7,65,0
1,8,75,0
1,9,17,0
1,10,71,0
1,11,50,0
1,12,12379,0
1,13,95,0
1,14,46,0
1,15,53,0
1,16,11045,0
1,17,192,0
1,18,54,0
1,19,97,0
1,20,22,0
1,21,46,0
1,22,15,0
1,23,45,0
1,24,155,0
1,25,77,0
1,26,109,0
1,27,49,0
1,28,83,0
1,29,340,0
1,30,45,0
1,31,6831,0
1,32,16,0
1,33,149,0
1,34,14,0
1,35,10495,0
1,36,6821,0
1,37,55,0
1,38,60,0
1,39,54,0
1,40,10040,0
1,41,6830,0
1,42,49,0
1,43,6831,0
1,44,156,0
1,45,45,0
1,46,41,0
1,47,47,0
1,48,42,0
1,49,6803,0
1,50,129,0
1,51,12,0
1,52,62,0
1,53,133,0
1,54,24,0
1,55,10620,0
1,56,101,0
1,57,15,0
1,58,66,0
1,59,51,0
1,60,75,0
1,61,156,0
1,62,11841,0
1,63,244,0
1,64,16,0
1,65,177,0
1,66,22,0
1,67,79,0
1,68,63,0
1,69,6808,0
1,70,12,0
1,71,40,0
1,72,12,0
1,73,18,0
1,74,155,0
1,75,9,0
1,76,12,0
1,77,176,0
1,78,39,0
1,79,11,0
1,80,10172,0
1,81,57,0
1,82,41,0
1,83,40,0
1,84,11214,0
1,85,13498,0
1,86,48,0
1,87,62,0
1,88,52,0
1,89,6899,0
1,90,6946,0
1,91,132,0
1,92,11479,0
1,93,12282,0
1,94,11,0
1,95,130,0
1,96,35,0
1,97,84,0
1,98,6843,0
1,99,13,0
1,100,9774,0
1,101,34,0
1,102,46,0
1,103,13071,0
1,104,42,0
1,105,6885,0
1,106,94,0
1,107,51,0
1,108,10,0
1,109,13172,0
1,110,6807,0
1,111,10128,0
1,112,10504,0
1,113,70,0
1,114,10019,0
1,115,22,0
1,116,44,0
1,117,12,0
1,118,11345,0
1,119,41,0
1,120,6855,0
1,121,14,0
1,122,54,0
1,123,40,0
1,124,76,0
1,125,23,0
1,126,10334,0
1,127,14449,0
1,128,48,0
1,129,18,0
1,130,57,0
1,131,53,0
1,132,16,0
1,133,53,0
1,134,19,0
1,135,139,0
1,136,11992,0
1,137,153,0
1,138,129,0
1,139,87,0
1,140,6868,0
1,141,64,0
1,142,61,0
1,143,40,0
1,144,10611,0
1,145,54,0
1,146,61,0
1,147,163,0
1,148,18,0
1,149,61,0
1,150,124,0
1,151,61,0
1,152,18,0
1,153,53,0
1,154,75,0
1,155,17,0
1,156,12488,0
1,157,92,0
1,158,48,0
1,159,12,0
1,160,54,0
1,161,47,0
1,162,41,0
1,163,51,0
1,164,48,0
1,165,50,0
1,166,48,0
1,167,172,0
1,168,48,0
1,169,69,0
1,170,17,0
1,171,10505,0
1,172,24,0
1,173,11093,0
1,174,162,0
1,175,10297,0
1,176,12,0
1,177,39,0
1,178,58,0
1,179,45,0
1,180,17,0
1,181,42,0
1,182,68,0
1,183,9638,0
1,184,166,0
1,185,10055,0
1,186,10699,0
1,187,46,0
1,188,48,0
1,189,94,0
1,190,175,0
1,191,183,0
1,192,40,0
1,193,8,0
1,194,10,0
1,195,52,0
1,196,6826,0
1,197,94,0
1,198,44,0
1,199,6889,0
1,200,54,0
1,201,10867,0
1,202,40,0
1,203,11,0
1,204,74,0
1,205,51,0
1,206,76,0
1,207,43,0
1,208,20,0
1,209,58,0
1,210,40,0
1,211,54,0
1,212,48,0
1,213,17,0
1,214,59,0
1,215,51,0
1,216,10123,0
1,217,75,0
1,218,6844,0
1,219,18,0
1,220,75,0
1,221,60,0
1,222,43,0
1,223,160,0
1,224,10756,0
1,225,36,0
1,226,17,0
1,227,157,0
1,228,61,0
1,229,11478,0
1,230,53,0
1,231,63,0
1,232,69,0
1,233,14471,0
1,234,150,0
1,235,213,0
1,236,35,0
1,237,44,0
1,238,6853,0
1,239,51,0
1,240,6883,0
1,241,6956,0
1,242,118,0
1,243,60,0
1,244,13758,0
1,245,12341,0
1,246,91,0
1,247,424,0
1,248,54,0
1,249,184,0
1,250,48,0
1,251,6833,0
1,252,9809,0
1,253,21,0
1,254,40,0
1,255,6830,0
1,256,12,0
