"Client Nr","Query Number","Execution time","Error"
1,1,1558,0
1,2,72,0
1,3,6827,0
1,4,1422,0
1,5,110,0
1,6,7326,0
1,7,131,0
1,8,2491,0
1,9,39,0
1,10,2366,0
1,11,91,0
1,12,553,0
1,13,2363,0
1,14,70,0
1,15,51,0
1,16,2444,0
1,17,7382,0
1,18,176,0
1,19,7430,0
1,20,2493,0
1,21,169,0
1,22,2374,0
1,23,163,0
1,24,25,0
1,25,73,0
1,26,20,0
1,27,68,0
1,28,7266,0
1,29,2511,0
1,30,2491,0
1,31,144,0
1,32,2561,0
1,33,2427,0
1,34,164,0
1,35,7623,0
1,36,72,0
1,37,1450,0
1,38,88,0
1,39,7181,0
1,40,22,0
1,41,155,0
1,42,7466,0
1,43,1604,0
1,44,103,0
1,45,89,0
1,46,83,0
1,47,7292,0
1,48,83,0
1,49,1520,0
1,50,85,0
1,51,1440,0
1,52,171,0
1,53,7289,0
1,54,90,0
1,55,54,0
1,56,70,0
1,57,155,0
1,58,54,0
1,59,1394,0
1,60,152,0
1,61,7394,0
1,62,92,0
1,63,147,0
1,64,103,0
1,65,7483,0
1,66,27,0
1,67,485,0
1,68,137,0
1,69,2429,0
1,70,21,0
1,71,127,0
1,72,136,0
1,73,53,0
1,74,2489,0
1,75,2548,0
1,76,7050,0
1,77,8361,0
1,78,163,0
1,79,2379,0
1,80,20,0
1,81,2397,0
1,82,145,0
1,83,18,0
1,84,2415,0
1,85,150,0
1,86,2524,0
1,87,1578,0
1,88,21,0
1,89,71,0
1,90,23,0
1,91,22,0
1,92,7015,0
1,93,106,0
1,94,20,0
1,95,158,0
1,96,54,0
1,97,88,0
1,98,55,0
1,99,455,0
1,100,87,0
1,101,135,0
1,102,54,0
1,103,72,0
1,104,7695,0
1,105,555,0
1,106,70,0
1,107,104,0
1,108,83,0
1,109,1455,0
1,110,1473,0
1,111,7362,0
1,112,8405,0
1,113,560,0
1,114,20,0
1,115,7303,0
1,116,177,0
1,117,25,0
1,118,2414,0
1,119,1421,0
1,120,25,0
1,121,6900,0
1,122,101,0
1,123,53,0
1,124,69,0
1,125,513,0
1,126,57,0
1,127,1523,0
1,128,2415,0
1,129,2475,0
1,130,87,0
1,131,136,0
1,132,565,0
1,133,1516,0
1,134,149,0
1,135,449,0
1,136,8149,0
1,137,146,0
1,138,7380,0
1,139,47,0
1,140,84,0
1,141,21,0
1,142,471,0
1,143,54,0
1,144,1457,0
1,145,167,0
1,146,23,0
1,147,83,0
1,148,50,0
1,149,2472,0
1,150,158,0
1,151,30,0
1,152,6837,0
1,153,595,0
1,154,69,0
1,155,80,0
1,156,53,0
1,157,102,0
1,158,134,0
1,159,81,0
1,160,26,0
1,161,75,0
1,162,50,0
1,163,20,0
1,164,7370,0
1,165,522,0
1,166,7191,0
1,167,2521,0
1,168,2367,0
1,169,1522,0
1,170,121,0
1,171,149,0
1,172,147,0
1,173,133,0
1,174,53,0
1,175,98,0
1,176,51,0
1,177,7314,0
1,178,108,0
1,179,114,0
1,180,8006,0
1,181,86,0
1,182,27,0
1,183,119,0
1,184,7126,0
1,185,135,0
1,186,77,0
1,187,50,0
1,188,82,0
1,189,2401,0
1,190,88,0
1,191,532,0
1,192,2452,0
1,193,94,0
1,194,21,0
1,195,2574,0
1,196,170,0
1,197,68,0
1,198,52,0
1,199,2551,0
1,200,68,0
1,201,150,0
1,202,71,0
1,203,52,0
1,204,2441,0
1,205,2461,0
1,206,6835,0
1,207,83,0
1,208,53,0
1,209,2338,0
1,210,22,0
1,211,7995,0
1,212,167,0
1,213,71,0
1,214,9126,0
1,215,105,0
1,216,133,0
1,217,7732,0
1,218,480,0
1,219,22,0
1,220,143,0
1,221,54,0
1,222,101,0
1,223,63,0
1,224,27,0
1,225,66,0
1,226,2452,0
1,227,464,0
1,228,6865,0
1,229,151,0
1,230,7029,0
1,231,7630,0
1,232,158,0
1,233,53,0
1,234,105,0
1,235,53,0
1,236,2538,0
1,237,7023,0
1,238,7211,0
1,239,152,0
1,240,145,0
1,241,53,0
1,242,94,0
1,243,78,0
1,244,82,0
1,245,1356,0
1,246,2445,0
1,247,65,0
1,248,1399,0
1,249,100,0
1,250,7419,0
1,251,30,0
1,252,92,0
1,253,53,0
1,254,2374,0
1,255,2472,0
1,256,2430,0
1,257,66,0
1,258,27,0
1,259,102,0
1,260,51,0
1,261,82,0
1,262,68,0
1,263,22,0
1,264,92,0
1,265,79,0
1,266,7517,0
1,267,2469,0
1,268,159,0
1,269,1397,0
1,270,26,0
1,271,2540,0
1,272,122,0
1,273,88,0
1,274,136,0
1,275,6786,0
1,276,7806,0
1,277,43,0
1,278,24,0
1,279,7654,0
1,280,122,0
1,281,52,0
1,282,8006,0
1,283,95,0
1,284,138,0
1,285,105,0
1,286,2435,0
1,287,558,0
1,288,7501,0
1,289,2455,0
1,290,29,0
1,291,88,0
1,292,1585,0
1,293,87,0
1,294,127,0
1,295,1478,0
1,296,1316,0
1,297,2374,0
1,298,161,0
1,299,79,0
1,300,581,0
1,301,52,0
1,302,475,0
1,303,140,0
1,304,2375,0
1,305,7783,0
1,306,2477,0
1,307,7412,0
1,308,89,0
1,309,139,0
1,310,131,0
1,311,136,0
1,312,1465,0
1,313,7249,0
1,314,28,0
1,315,66,0
1,316,1401,0
1,317,18,0
1,318,7901,0
1,319,6863,0
1,320,78,0
1,321,134,0
1,322,73,0
1,323,1429,0
1,324,7281,0
1,325,106,0
1,326,53,0
1,327,96,0
1,328,493,0
1,329,91,0
1,330,132,0
1,331,7064,0
1,332,24,0
1,333,533,0
1,334,7335,0
1,335,7953,0
1,336,542,0
1,337,75,0
1,338,24,0
1,339,1287,0
1,340,8327,0
1,341,2597,0
1,342,72,0
1,343,6475,0
1,344,93,0
1,345,110,0
1,346,52,0
1,347,73,0
1,348,7761,0
1,349,7878,0
1,350,1451,0
1,351,173,0
