"Client Nr","Query Number","Execution time","Error"
1,1,107,0
1,2,7582,0
1,3,2438,0
1,4,590,0
1,5,55,0
1,6,6994,0
1,7,7391,0
1,8,179,0
1,9,79,0
1,10,1405,0
1,11,145,0
1,12,96,0
1,13,7430,0
1,14,163,0
1,15,505,0
1,16,486,0
1,17,106,0
1,18,7412,0
1,19,98,0
1,20,539,0
1,21,2511,0
1,22,7122,0
1,23,7089,0
1,24,590,0
1,25,72,0
1,26,2472,0
1,27,169,0
1,28,26,0
1,29,2477,0
1,30,2509,0
1,31,26,0
1,32,2426,0
1,33,26,0
1,34,19,0
1,35,19,0
1,36,14,0
1,37,7620,0
1,38,131,0
1,39,1530,0
1,40,89,0
1,41,2432,0
1,42,8177,0
1,43,1614,0
1,44,2426,0
1,45,7921,0
1,46,168,0
1,47,20,0
1,48,52,0
1,49,98,0
1,50,25,0
1,51,67,0
1,52,53,0
1,53,154,0
1,54,130,0
1,55,131,0
1,56,1514,0
1,57,23,0
1,58,17,0
1,59,16,0
1,60,82,0
1,61,23,0
1,62,53,0
1,63,51,0
1,64,109,0
1,65,54,0
1,66,76,0
1,67,98,0
1,68,52,0
1,69,7580,0
1,70,40,0
1,71,73,0
1,72,22,0
1,73,88,0
1,74,20,0
1,75,2415,0
1,76,88,0
1,77,73,0
1,78,55,0
1,79,30,0
1,80,134,0
1,81,75,0
1,82,553,0
1,83,67,0
1,84,2507,0
1,85,1494,0
1,86,25,0
1,87,7824,0
1,88,134,0
1,89,140,0
1,90,104,0
1,91,51,0
1,92,128,0
1,93,99,0
1,94,131,0
1,95,26,0
1,96,8140,0
1,97,2434,0
1,98,25,0
1,99,86,0
1,100,79,0
1,101,526,0
1,102,21,0
1,103,7784,0
1,104,138,0
1,105,72,0
1,106,7199,0
1,107,128,0
1,108,23,0
1,109,7106,0
1,110,88,0
1,111,2412,0
1,112,162,0
1,113,95,0
1,114,7537,0
1,115,177,0
1,116,112,0
1,117,8284,0
1,118,30,0
1,119,2398,0
1,120,91,0
1,121,2393,0
1,122,2396,0
1,123,125,0
1,124,136,0
1,125,7452,0
1,126,7739,0
1,127,7198,0
1,128,29,0
1,129,15,0
1,130,543,0
1,131,2549,0
1,132,2442,0
1,133,520,0
1,134,7842,0
1,135,1575,0
1,136,95,0
1,137,111,0
1,138,1588,0
1,139,8588,0
1,140,9568,0
1,141,7688,0
1,142,7146,0
1,143,109,0
1,144,7639,0
1,145,96,0
1,146,58,0
1,147,106,0
1,148,143,0
1,149,2531,0
1,150,2388,0
1,151,1599,0
1,152,7097,0
1,153,591,0
1,154,1488,0
1,155,94,0
1,156,2393,0
1,157,88,0
1,158,25,0
1,159,54,0
1,160,7844,0
1,161,1562,0
1,162,2577,0
1,163,22,0
1,164,77,0
1,165,61,0
1,166,75,0
1,167,2313,0
1,168,19,0
1,169,70,0
1,170,147,0
1,171,133,0
1,172,139,0
1,173,83,0
1,174,76,0
1,175,72,0
1,176,6786,0
1,177,157,0
1,178,2472,0
1,179,95,0
1,180,2517,0
1,181,2429,0
1,182,168,0
1,183,130,0
1,184,66,0
