"Client Nr","Query Number","Execution time","Error"
1,1,108,0
1,2,72,0
1,3,65,0
1,4,61,0
1,5,61,0
1,6,64,0
1,7,59,0
1,8,70,0
1,9,61,0
1,10,64,0
1,11,61,0
1,12,61,0
1,13,61,0
1,14,65,0
1,15,60,0
1,16,63,0
1,17,54,0
1,18,62,0
1,19,57,0
1,20,69,0
1,21,61,0
1,22,57,0
1,23,54,0
1,24,58,0
1,25,58,0
1,26,60,0
1,27,55,0
1,28,59,0
1,29,64,0
1,30,57,0
1,31,58,0
1,32,62,0
1,33,59,0
1,34,58,0
1,35,57,0
1,36,63,0
1,37,62,0
1,38,59,0
1,39,59,0
1,40,59,0
1,41,59,0
1,42,60,0
1,43,64,0
1,44,55,0
1,45,53,0
1,46,64,0
1,47,54,0
1,48,62,0
1,49,58,0
1,50,62,0
1,51,56,0
1,52,61,0
1,53,61,0
1,54,59,0
1,55,55,0
1,56,63,0
1,57,54,0
1,58,63,0
1,59,54,0
1,60,64,0
1,61,55,0
1,62,59,0
1,63,55,0
1,64,57,0
1,65,59,0
1,66,59,0
1,67,56,0
1,68,57,0
1,69,58,0
1,70,57,0
1,71,63,0
1,72,58,0
1,73,54,0
1,74,58,0
1,75,57,0
1,76,62,0
1,77,58,0
1,78,61,0
1,79,59,0
1,80,63,0
1,81,61,0
1,82,52,0
1,83,63,0
1,84,59,0
1,85,60,0
1,86,60,0
1,87,58,0
1,88,58,0
1,89,60,0
1,90,57,0
1,91,60,0
1,92,59,0
1,93,62,0
1,94,59,0
1,95,58,0
1,96,59,0
1,97,57,0
1,98,57,0
1,99,60,0
1,100,56,0
1,101,62,0
1,102,54,0
1,103,56,0
1,104,56,0
1,105,62,0
1,106,57,0
1,107,61,0
1,108,54,0
1,109,60,0
1,110,55,0
1,111,63,0
1,112,64,0
1,113,55,0
1,114,65,0
1,115,58,0
1,116,62,0
1,117,54,0
1,118,60,0
1,119,55,0
1,120,60,0
1,121,56,0
1,122,59,0
1,123,56,0
1,124,61,0
1,125,60,0
1,126,58,0
1,127,56,0
1,128,67,0
1,129,62,0
1,130,56,0
1,131,58,0
1,132,58,0
1,133,61,0
1,134,54,0
1,135,62,0
1,136,55,0
1,137,59,0
1,138,52,0
1,139,49,0
1,140,58,0
1,141,61,0
1,142,61,0
1,143,60,0
1,144,53,0
1,145,59,0
1,146,56,0
1,147,64,0
1,148,59,0
1,149,60,0
1,150,58,0
1,151,62,0
1,152,56,0
1,153,56,0
1,154,57,0
1,155,72,0
1,156,64,0
1,157,56,0
1,158,60,0
1,159,53,0
1,160,61,0
1,161,53,0
1,162,60,0
1,163,59,0
1,164,59,0
1,165,60,0
1,166,57,0
1,167,60,0
1,168,56,0
1,169,57,0
1,170,59,0
1,171,59,0
1,172,55,0
1,173,64,0
1,174,54,0
1,175,65,0
1,176,56,0
1,177,56,0
1,178,57,0
1,179,58,0
1,180,58,0
1,181,55,0
1,182,61,0
1,183,66,0
1,184,59,0
1,185,63,0
1,186,58,0
1,187,61,0
1,188,57,0
1,189,58,0
1,190,61,0
1,191,60,0
1,192,59,0
1,193,57,0
1,194,56,0
1,195,54,0
1,196,60,0
1,197,58,0
1,198,63,0
1,199,57,0
1,200,57,0
1,201,52,0
1,202,56,0
1,203,57,0
1,204,61,0
1,205,56,0
1,206,64,0
1,207,54,0
1,208,57,0
1,209,55,0
1,210,53,0
1,211,60,0
1,212,57,0
1,213,58,0
1,214,58,0
1,215,57,0
1,216,60,0
1,217,56,0
1,218,58,0
1,219,58,0
1,220,59,0
1,221,56,0
1,222,57,0
1,223,52,0
1,224,60,0
1,225,54,0
1,226,63,0
1,227,60,0
1,228,53,0
1,229,63,0
1,230,53,0
1,231,60,0
1,232,57,0
