QT3, 15243, 15203, 0, 1
QT3, 14143, 14103, 0, 1
QT3, 14245, 14205, 0, 1
QT3, 14156, 14116, 0, 1
QT3, 14179, 14139, 0, 1
QT3, 14210, 14170, 0, 1
QT5, 2108, 2068, 0, 1
QT5, 2162, 2122, 0, 1
QT5, 2186, 2146, 0, 1
QT5, 2159, 2119, 0, 1
QT5, 2246, 2206, 0, 1
QT5, 2242, 2202, 0, 1
QT9, 2167, 2127, 0, 1
QT9, 2205, 2165, 0, 1
QT9, 2174, 2134, 0, 1
QT9, 2197, 2157, 0, 1
QT9, 2114, 2074, 0, 1
QT9, 2142, 2102, 0, 1
QT10, 172, 132, 0, 1
QT10, 172, 132, 0, 1
QT10, 172, 132, 0, 1
QT10, 172, 132, 0, 1
QT10, 172, 132, 0, 1
QT10, 172, 132, 0, 1
QT11, 406, 366, 0, 1
QT11, 403, 363, 0, 1
QT11, 410, 370, 0, 1
QT11, 402, 362, 0, 1
QT11, 411, 371, 0, 1
QT11, 407, 367, 0, 1
