QT3, 14119, 14114, 0, 1
QT3, 14111, 14106, 0, 1
QT3, 14128, 14123, 0, 1
QT3, 14111, 14106, 0, 1
QT3, 14122, 14117, 0, 1
QT3, 14084, 14079, 0, 1
QT5, 2326, 2321, 0, 1
QT5, 2322, 2317, 0, 1
QT5, 2306, 2301, 0, 1
QT5, 2274, 2269, 0, 1
QT5, 2282, 2277, 0, 1
QT5, 2302, 2297, 0, 1
QT9, 2654, 2649, 0, 1
QT9, 2613, 2608, 0, 1
QT9, 2673, 2668, 0, 1
QT9, 2632, 2627, 0, 1
QT9, 2605, 2600, 0, 1
QT9, 2637, 2632, 0, 1
QT10, 140, 135, 0, 1
QT10, 139, 134, 0, 1
QT10, 139, 134, 0, 1
QT10, 137, 132, 0, 1
QT10, 137, 132, 0, 1
QT10, 141, 136, 0, 1
QT11, 404, 399, 0, 1
QT11, 404, 399, 0, 1
QT11, 402, 397, 0, 1
QT11, 404, 399, 0, 1
QT11, 403, 398, 0, 1
QT11, 402, 397, 0, 1
