"Client Nr","Query Number","Execution time","Error"
1,1,7523,0
1,2,35,0
1,3,23987,0
1,4,7508,0
1,5,195,0
1,6,4469,0
1,7,192,0
1,8,1577,0
1,9,22,0
1,10,1490,0
1,11,41,0
1,12,11370,0
1,13,1620,0
1,14,31,0
1,15,27,0
1,16,1718,0
1,17,27768,0
1,18,57,0
1,19,4790,0
1,20,1703,0
1,21,55,0
1,22,1661,0
1,23,47,0
1,24,20,0
1,25,37,0
1,26,13,0
1,27,41,0
1,28,4739,0
1,29,1697,0
1,30,1621,0
1,31,57,0
1,32,1677,0
1,33,1657,0
1,34,49,0
1,35,4912,0
1,36,36,0
1,37,7792,0
1,38,30,0
1,39,4743,0
1,40,18,0
1,41,54,0
1,42,23866,0
1,43,7480,0
1,44,213,0
1,45,201,0
1,46,174,0
1,47,24433,0
1,48,60,0
1,49,7680,0
1,50,42,0
1,51,7750,0
1,52,53,0
1,53,4684,0
1,54,45,0
1,55,26,0
1,56,39,0
1,57,48,0
1,58,26,0
1,59,6935,0
1,60,50,0
1,61,4683,0
1,62,37,0
1,63,48,0
1,64,207,0
1,65,4808,0
1,66,27,0
1,67,8884,0
1,68,51,0
1,69,1633,0
1,70,13,0
1,71,179,0
1,72,50,0
1,73,29,0
1,74,1712,0
1,75,1730,0
1,76,4633,0
1,77,28248,0
1,78,68,0
1,79,1561,0
1,80,17,0
1,81,1574,0
1,82,51,0
1,83,13,0
1,84,1622,0
1,85,52,0
1,86,1700,0
1,87,7289,0
1,88,18,0
1,89,28,0
1,90,17,0
1,91,18,0
1,92,4640,0
1,93,53,0
1,94,19,0
1,95,79,0
1,96,28,0
1,97,48,0
1,98,31,0
1,99,9443,0
1,100,180,0
1,101,46,0
1,102,24,0
1,103,24,0
1,104,28415,0
1,105,11688,0
1,106,37,0
1,107,193,0
1,108,176,0
1,109,6890,0
1,110,6795,0
1,111,4585,0
1,112,26870,0
1,113,11173,0
1,114,19,0
1,115,4595,0
1,116,58,0
1,117,31,0
1,118,1605,0
1,119,7344,0
1,120,16,0
1,121,24767,0
1,122,43,0
1,123,30,0
1,124,39,0
1,125,10515,0
1,126,31,0
1,127,6769,0
1,128,1613,0
1,129,1665,0
1,130,39,0
1,131,53,0
1,132,10645,0
1,133,7278,0
1,134,50,0
1,135,8688,0
1,136,25579,0
1,137,214,0
1,138,24328,0
1,139,30,0
1,140,45,0
1,141,15,0
1,142,9829,0
1,143,34,0
1,144,7206,0
1,145,54,0
1,146,16,0
1,147,205,0
1,148,28,0
1,149,1729,0
1,150,64,0
1,151,30,0
1,152,24550,0
1,153,12214,0
1,154,47,0
1,155,34,0
1,156,28,0
1,157,228,0
1,158,54,0
1,159,175,0
1,160,21,0
1,161,149,0
1,162,32,0
1,163,15,0
1,164,4800,0
