"Client Nr","Query Number","Execution time","Error"
1,1,335,0
1,2,24,0
1,3,30,0
1,4,1675,0
1,5,41,0
1,6,7378,0
1,7,19,0
1,8,34,0
1,9,7065,0
1,10,49,0
1,11,24434,0
1,12,50,0
1,13,48,0
1,14,38,0
1,15,32,0
1,16,12245,0
1,17,185,0
1,18,28,0
1,19,18,0
1,20,12,0
1,21,229,0
1,22,60,0
1,23,26259,0
1,24,26646,0
1,25,198,0
1,26,58,0
1,27,1629,0
1,28,30,0
1,29,4871,0
1,30,7768,0
1,31,1724,0
1,32,11880,0
1,33,9750,0
1,34,16,0
1,35,45,0
1,36,25,0
1,37,1808,0
1,38,24,0
1,39,23233,0
1,40,51,0
1,41,27,0
1,42,27,0
1,43,48,0
1,44,1628,0
1,45,7707,0
1,46,10302,0
1,47,21,0
1,48,4844,0
1,49,1697,0
1,50,29053,0
1,51,205,0
1,52,1667,0
1,53,61,0
1,54,32,0
1,55,21,0
1,56,28,0
1,57,1581,0
1,58,21,0
1,59,4853,0
1,60,1703,0
1,61,44,0
1,62,28,0
1,63,155,0
1,64,25626,0
1,65,50,0
1,66,37,0
1,67,16,0
1,68,146,0
1,69,58,0
1,70,1580,0
1,71,1667,0
1,72,1593,0
1,73,19,0
1,74,44,0
1,75,51,0
1,76,11405,0
1,77,7866,0
1,78,18,0
1,79,54,0
1,80,1659,0
1,81,4511,0
1,82,1611,0
1,83,8849,0
1,84,50,0
1,85,29234,0
1,86,1599,0
1,87,180,0
1,88,34,0
1,89,12436,0
1,90,19,0
1,91,4759,0
1,92,181,0
1,93,1684,0
1,94,30,0
1,95,16,0
1,96,11,0
1,97,152,0
1,98,7120,0
1,99,22,0
1,100,4620,0
1,101,26,0
1,102,49,0
1,103,47,0
1,104,28,0
1,105,1654,0
1,106,28,0
1,107,16,0
1,108,180,0
1,109,1707,0
1,110,28,0
1,111,4879,0
1,112,49,0
1,113,42,0
1,114,1688,0
1,115,48,0
1,116,29,0
1,117,37,0
1,118,1586,0
1,119,46,0
1,120,160,0
1,121,1647,0
1,122,43,0
1,123,37,0
1,124,30091,0
1,125,4988,0
1,126,29,0
1,127,1645,0
1,128,20,0
1,129,49,0
1,130,46,0
1,131,1572,0
1,132,49,0
1,133,7112,0
1,134,28,0
1,135,146,0
1,136,47,0
1,137,1629,0
1,138,1615,0
1,139,29,0
1,140,141,0
1,141,18,0
1,142,177,0
1,143,1570,0
1,144,41,0
1,145,9664,0
1,146,158,0
1,147,22,0
1,148,159,0
1,149,49,0
1,150,181,0
1,151,31,0
1,152,37,0
1,153,9551,0
1,154,4608,0
1,155,51,0
1,156,40,0
1,157,23,0
1,158,16,0
1,159,26,0
1,160,34,0
1,161,28,0
1,162,22,0
1,163,45,0
1,164,23,0
1,165,1666,0
1,166,1679,0
1,167,30,0
1,168,1667,0
1,169,49,0
1,170,1664,0
1,171,4640,0
1,172,168,0
1,173,46,0
1,174,27,0
1,175,30,0
1,176,1588,0
1,177,28,0
1,178,31,0
1,179,26,0
1,180,34,0
1,181,26,0
1,182,14,0
1,183,14,0
1,184,176,0
1,185,12628,0
1,186,38,0
1,187,47,0
1,188,4673,0
1,189,28,0
1,190,22,0
1,191,47,0
1,192,161,0
1,193,31,0
1,194,174,0
1,195,28,0
1,196,26,0
1,197,11287,0
1,198,18,0
1,199,1722,0
1,200,50,0
1,201,145,0
1,202,38,0
1,203,35,0
1,204,10970,0
1,205,40,0
1,206,27,0
1,207,26680,0
1,208,174,0
1,209,4969,0
1,210,34,0
1,211,26,0
1,212,44,0
1,213,38,0
1,214,57,0
1,215,189,0
1,216,50,0
1,217,155,0
1,218,48,0
1,219,151,0
1,220,158,0
1,221,7396,0
1,222,4679,0
1,223,30,0
1,224,1598,0
1,225,4775,0
1,226,6984,0
1,227,15,0
1,228,11112,0
1,229,199,0
