"Client Nr","Query Number","Execution time","Error"
1,1,27,0
1,2,112,0
1,3,371,0
1,4,8619,0
1,5,38,0
1,6,144,0
1,7,125,0
1,8,73,0
1,9,38,0
1,10,5515,0
1,11,48,0
1,12,43,0
1,13,128,0
1,14,50,0
1,15,7979,0
1,16,7419,0
1,17,48,0
1,18,145,0
1,19,8,0
1,20,7698,0
1,21,65,0
1,22,118,0
1,23,169,0
1,24,8657,0
1,25,38,0
1,26,320,0
1,27,49,0
1,28,15,0
1,29,67,0
1,30,50,0
1,31,21,0
1,32,41,0
1,33,16,0
1,34,10,0
1,35,12,0
1,36,11,0
1,37,6769,0
1,38,49,0
1,39,5461,0
1,40,39,0
1,41,323,0
1,42,7222,0
1,43,5472,0
1,44,67,0
1,45,7639,0
1,46,50,0
1,47,10,0
1,48,36,0
1,49,47,0
1,50,15,0
1,51,36,0
1,52,38,0
1,53,41,0
1,54,45,0
1,55,136,0
1,56,5477,0
1,57,15,0
1,58,13,0
1,59,14,0
1,60,37,0
1,61,14,0
1,62,37,0
1,63,35,0
1,64,44,0
1,65,36,0
1,66,43,0
1,67,46,0
1,68,35,0
1,69,111,0
1,70,18,0
1,71,37,0
1,72,9,0
1,73,43,0
1,74,12,0
1,75,323,0
1,76,40,0
1,77,39,0
1,78,35,0
1,79,15,0
1,80,48,0
1,81,9,0
1,82,9985,0
1,83,15,0
1,84,61,0
1,85,5574,0
1,86,14,0
1,87,7018,0
1,88,49,0
1,89,43,0
1,90,43,0
1,91,40,0
1,92,55,0
1,93,44,0
1,94,41,0
1,95,12,0
1,96,6822,0
1,97,324,0
1,98,22,0
1,99,37,0
1,100,9,0
1,101,8004,0
1,102,17,0
1,103,6696,0
1,104,48,0
1,105,11,0
1,106,134,0
1,107,48,0
1,108,16,0
1,109,148,0
1,110,39,0
1,111,316,0
1,112,50,0
1,113,46,0
1,114,135,0
1,115,39,0
1,116,63,0
1,117,7125,0
1,118,15,0
1,119,62,0
1,120,11,0
1,121,316,0
1,122,44,0
1,123,53,0
1,124,43,0
1,125,142,0
1,126,6407,0
1,127,6690,0
1,128,14,0
1,129,11,0
1,130,8731,0
1,131,332,0
1,132,312,0
1,133,6701,0
1,134,7218,0
1,135,5489,0
1,136,10,0
1,137,49,0
1,138,5513,0
1,139,7247,0
1,140,7188,0
1,141,114,0
1,142,6356,0
1,143,45,0
1,144,113,0
1,145,12,0
1,146,34,0
1,147,47,0
1,148,46,0
1,149,45,0
1,150,51,0
1,151,5484,0
1,152,6175,0
1,153,8726,0
1,154,5454,0
1,155,10,0
1,156,335,0
1,157,36,0
1,158,13,0
1,159,36,0
1,160,161,0
1,161,5486,0
1,162,61,0
1,163,15,0
1,164,36,0
1,165,36,0
1,166,38,0
1,167,51,0
1,168,14,0
1,169,41,0
1,170,38,0
1,171,44,0
1,172,38,0
1,173,40,0
1,174,9,0
1,175,38,0
1,176,124,0
1,177,38,0
1,178,44,0
1,179,38,0
1,180,42,0
1,181,39,0
1,182,46,0
1,183,45,0
1,184,36,0
1,185,134,0
1,186,49,0
1,187,45,0
1,188,40,0
1,189,42,0
1,190,12,0
1,191,5,0
1,192,5468,0
1,193,15,0
1,194,39,0
1,195,34,0
1,196,318,0
1,197,39,0
1,198,65,0
1,199,54,0
1,200,6884,0
1,201,5497,0
1,202,45,0
1,203,35,0
1,204,36,0
1,205,5483,0
1,206,49,0
1,207,51,0
1,208,322,0
1,209,6867,0
1,210,45,0
1,211,112,0
1,212,56,0
1,213,45,0
1,214,7833,0
1,215,5446,0
1,216,15,0
1,217,38,0
1,218,438,0
1,219,44,0
1,220,16,0
1,221,44,0
1,222,62,0
1,223,51,0
1,224,39,0
1,225,34,0
1,226,44,0
1,227,9025,0
1,228,9,0
1,229,37,0
1,230,6982,0
1,231,319,0
1,232,43,0
1,233,139,0
1,234,34,0
1,235,34,0
1,236,32,0
1,237,7,0
1,238,109,0
1,239,36,0
1,240,37,0
1,241,12,0
1,242,46,0
1,243,35,0
1,244,30,0
1,245,12,0
1,246,43,0
1,247,43,0
1,248,39,0
1,249,6366,0
1,250,312,0
1,251,44,0
1,252,10,0
1,253,6654,0
1,254,5499,0
