"Client Nr","Query Number","Execution time","Error"
1,1,5542,0
1,2,42,0
1,3,6127,0
1,4,5526,0
1,5,42,0
1,6,140,0
1,7,49,0
1,8,321,0
1,9,9,0
1,10,314,0
1,11,37,0
1,12,8745,0
1,13,326,0
1,14,34,0
1,15,36,0
1,16,66,0
1,17,7076,0
1,18,53,0
1,19,146,0
1,20,42,0
1,21,47,0
1,22,327,0
1,23,41,0
1,24,18,0
1,25,36,0
1,26,11,0
1,27,36,0
1,28,135,0
1,29,42,0
1,30,329,0
1,31,53,0
1,32,45,0
1,33,317,0
1,34,46,0
1,35,265,0
1,36,40,0
1,37,5511,0
1,38,8,0
1,39,112,0
1,40,26,0
1,41,49,0
1,42,6409,0
1,43,5516,0
1,44,43,0
1,45,46,0
1,46,42,0
1,47,6346,0
1,48,39,0
1,49,5501,0
1,50,36,0
1,51,5508,0
1,52,39,0
1,53,134,0
1,54,38,0
1,55,32,0
1,56,43,0
1,57,43,0
1,58,33,0
1,59,5490,0
1,60,45,0
1,61,114,0
1,62,6,0
1,63,41,0
1,64,44,0
1,65,105,0
1,66,17,0
1,67,6965,0
1,68,55,0
1,69,329,0
1,70,12,0
1,71,45,0
1,72,45,0
1,73,37,0
1,74,66,0
1,75,43,0
1,76,137,0
1,77,7294,0
1,78,51,0
1,79,468,0
1,80,12,0
1,81,437,0
1,82,45,0
1,83,11,0
1,84,314,0
1,85,48,0
1,86,63,0
1,87,5508,0
1,88,11,0
1,89,37,0
1,90,11,0
1,91,18,0
1,92,114,0
1,93,8,0
1,94,11,0
1,95,139,0
1,96,35,0
1,97,8,0
1,98,37,0
1,99,7247,0
1,100,44,0
1,101,45,0
1,102,34,0
1,103,32,0
1,104,6999,0
1,105,9084,0
1,106,40,0
1,107,44,0
1,108,45,0
1,109,5528,0
1,110,5526,0
1,111,116,0
1,112,6924,0
1,113,8762,0
1,114,12,0
1,115,135,0
1,116,48,0
1,117,15,0
1,118,322,0
1,119,5516,0
1,120,15,0
1,121,6246,0
1,122,14,0
1,123,36,0
1,124,37,0
1,125,8059,0
1,126,34,0
1,127,5501,0
1,128,313,0
1,129,62,0
1,130,9,0
1,131,46,0
1,132,8208,0
1,133,5556,0
1,134,47,0
1,135,7275,0
1,136,6484,0
1,137,51,0
1,138,6176,0
1,139,16,0
1,140,38,0
1,141,12,0
1,142,7424,0
1,143,36,0
1,144,5504,0
1,145,47,0
1,146,11,0
1,147,44,0
1,148,34,0
1,149,66,0
1,150,51,0
1,151,17,0
1,152,6612,0
1,153,9398,0
1,154,40,0
1,155,11,0
1,156,33,0
1,157,48,0
1,158,40,0
1,159,41,0
1,160,16,0
1,161,42,0
1,162,36,0
1,163,14,0
1,164,130,0
1,165,7945,0
1,166,134,0
