QT3, 14123, 14118, 0, 1
QT3, 14102, 14097, 0, 1
QT3, 14123, 14118, 0, 1
QT3, 14117, 14112, 0, 1
QT3, 14124, 14119, 0, 1
QT3, 14119, 14114, 0, 1
QT5, 289, 284, 0, 1
QT5, 295, 290, 0, 1
QT5, 289, 284, 0, 1
QT5, 292, 287, 0, 1
QT5, 290, 285, 0, 1
QT5, 291, 286, 0, 1
QT9, 352, 347, 0, 1
QT9, 358, 353, 0, 1
QT9, 353, 348, 0, 1
QT9, 356, 351, 0, 1
QT9, 362, 357, 0, 1
QT9, 353, 348, 0, 1
QT10, 144, 139, 0, 1
QT10, 143, 138, 0, 1
QT10, 142, 137, 0, 1
QT10, 143, 138, 0, 1
QT10, 142, 137, 0, 1
QT10, 141, 136, 0, 1
QT11, 392, 387, 0, 1
QT11, 391, 386, 0, 1
QT11, 394, 389, 0, 1
QT11, 392, 387, 0, 1
QT11, 391, 386, 0, 1
QT11, 391, 386, 0, 1
