"Client Nr","Query Number","Execution time","Error"
1,1,470,0
1,2,323,0
1,3,329,0
1,4,476,0
1,5,336,0
1,6,437,0
1,7,338,0
1,8,331,0
1,9,319,0
1,10,319,0
1,11,325,0
1,12,321,0
1,13,321,0
1,14,453,0
1,15,334,0
1,16,329,0
1,17,321,0
1,18,340,0
1,19,323,0
1,20,325,0
1,21,321,0
1,22,320,0
1,23,437,0
1,24,332,0
1,25,332,0
1,26,456,0
1,27,458,0
1,28,332,0
1,29,457,0
1,30,325,0
1,31,327,0
1,32,329,0
1,33,323,0
1,34,325,0
1,35,323,0
1,36,323,0
1,37,324,0
1,38,443,0
1,39,347,0
1,40,455,0
1,41,452,0
1,42,449,0
1,43,322,0
1,44,328,0
1,45,327,0
1,46,473,0
1,47,341,0
1,48,344,0
1,49,331,0
1,50,462,0
1,51,356,0
1,52,328,0
1,53,324,0
1,54,328,0
1,55,348,0
1,56,354,0
1,57,329,0
1,58,322,0
1,59,329,0
1,60,351,0
1,61,322,0
1,62,455,0
1,63,351,0
1,64,462,0
1,65,454,0
1,66,337,0
1,67,321,0
1,68,358,0
1,69,325,0
1,70,445,0
1,71,336,0
1,72,449,0
1,73,325,0
1,74,334,0
1,75,354,0
1,76,348,0
1,77,333,0
1,78,323,0
1,79,342,0
1,80,322,0
1,81,454,0
1,82,326,0
1,83,434,0
1,84,319,0
1,85,334,0
1,86,323,0
1,87,328,0
1,88,323,0
1,89,319,0
1,90,321,0
1,91,440,0
1,92,461,0
1,93,440,0
1,94,323,0
1,95,321,0
1,96,330,0
1,97,326,0
1,98,320,0
1,99,322,0
1,100,450,0
1,101,327,0
1,102,319,0
1,103,319,0
1,104,321,0
1,105,328,0
1,106,320,0
1,107,328,0
1,108,323,0
1,109,453,0
1,110,327,0
1,111,320,0
1,112,325,0
1,113,321,0
1,114,437,0
1,115,321,0
1,116,330,0
1,117,324,0
1,118,319,0
1,119,327,0
1,120,443,0
1,121,320,0
1,122,348,0
1,123,449,0
1,124,328,0
1,125,335,0
1,126,329,0
1,127,325,0
1,128,329,0
1,129,459,0
1,130,319,0
1,131,325,0
1,132,330,0
1,133,320,0
1,134,329,0
1,135,327,0
1,136,325,0
1,137,330,0
1,138,471,0
1,139,326,0
1,140,328,0
1,141,317,0
1,142,323,0
1,143,317,0
1,144,318,0
1,145,324,0
1,146,325,0
1,147,453,0
1,148,312,0
1,149,343,0
1,150,316,0
1,151,325,0
1,152,327,0
1,153,329,0
1,154,320,0
1,155,330,0
1,156,330,0
1,157,320,0
1,158,323,0
1,159,333,0
1,160,321,0
1,161,326,0
1,162,463,0
1,163,459,0
1,164,327,0
1,165,328,0
1,166,323,0
1,167,331,0
1,168,327,0
