QT3, 14382, 14367, 0, 1
QT3, 14150, 14135, 0, 1
QT3, 14121, 14106, 0, 1
QT3, 14126, 14111, 0, 1
QT3, 14111, 14096, 0, 1
QT3, 14098, 14083, 0, 1
QT5, 2129, 2114, 0, 1
QT5, 2215, 2200, 0, 1
QT5, 2263, 2248, 0, 1
QT5, 2253, 2238, 0, 1
QT5, 2240, 2225, 0, 1
QT5, 2224, 2209, 0, 1
QT9, 2134, 2119, 0, 1
QT9, 2152, 2137, 0, 1
QT9, 2144, 2129, 0, 1
QT9, 2125, 2110, 0, 1
QT9, 2122, 2107, 0, 1
QT9, 2152, 2137, 0, 1
QT10, 147, 132, 0, 1
QT10, 147, 132, 0, 1
QT10, 146, 131, 0, 1
QT10, 147, 132, 0, 1
QT10, 147, 132, 0, 1
QT10, 147, 132, 0, 1
QT11, 405, 390, 0, 1
QT11, 400, 385, 0, 1
QT11, 406, 391, 0, 1
QT11, 403, 388, 0, 1
QT11, 405, 390, 0, 1
QT11, 406, 391, 0, 1
