"Client Nr","Query Number","Execution time","Error"
1,1,521,0
1,2,441,0
1,3,471,0
1,4,432,0
1,5,442,0
1,6,435,0
1,7,444,0
1,8,463,0
1,9,431,0
1,10,434,0
1,11,464,0
1,12,454,0
1,13,462,0
1,14,428,0
1,15,440,0
1,16,435,0
1,17,456,0
1,18,442,0
1,19,422,0
1,20,438,0
1,21,447,0
1,22,439,0
1,23,435,0
1,24,458,0
1,25,422,0
1,26,433,0
1,27,432,0
1,28,444,0
1,29,446,0
1,30,439,0
1,31,430,0
1,32,436,0
1,33,431,0
1,34,445,0
1,35,433,0
1,36,451,0
1,37,434,0
1,38,436,0
1,39,439,0
1,40,435,0
1,41,469,0
1,42,429,0
1,43,431,0
1,44,443,0
1,45,428,0
1,46,443,0
1,47,435,0
1,48,463,0
1,49,432,0
1,50,431,0
1,51,437,0
1,52,483,0
1,53,437,0
1,54,435,0
1,55,439,0
1,56,447,0
1,57,439,0
1,58,443,0
1,59,439,0
1,60,436,0
1,61,441,0
1,62,459,0
1,63,427,0
1,64,437,0
1,65,436,0
1,66,440,0
1,67,437,0
1,68,461,0
1,69,435,0
1,70,427,0
1,71,440,0
1,72,437,0
1,73,452,0
1,74,446,0
1,75,466,0
1,76,434,0
1,77,434,0
1,78,430,0
1,79,452,0
1,80,464,0
1,81,421,0
1,82,424,0
1,83,442,0
1,84,475,0
1,85,445,0
1,86,438,0
1,87,466,0
1,88,429,0
1,89,442,0
1,90,434,0
1,91,488,0
1,92,442,0
1,93,431,0
1,94,438,0
1,95,436,0
1,96,436,0
1,97,447,0
1,98,446,0
1,99,431,0
1,100,434,0
1,101,466,0
1,102,430,0
1,103,438,0
1,104,443,0
1,105,437,0
1,106,441,0
1,107,444,0
1,108,447,0
1,109,433,0
1,110,433,0
1,111,462,0
1,112,455,0
1,113,434,0
1,114,441,0
1,115,443,0
1,116,453,0
1,117,460,0
1,118,442,0
1,119,432,0
1,120,440,0
1,121,445,0
1,122,453,0
1,123,438,0
1,124,447,0
1,125,435,0
1,126,435,0
1,127,435,0
1,128,440,0
1,129,467,0
1,130,440,0
1,131,429,0
1,132,424,0
1,133,441,0
1,134,440,0
