"Client Nr","Query Number","Execution time","Error"
1,1,1641,0
1,2,92,0
1,3,49,0
1,4,122,0
1,5,115,0
1,6,66,0
1,7,1567,0
1,8,22,0
1,9,1578,0
1,10,18,0
1,11,13,0
1,12,82,0
1,13,48,0
1,14,47,0
1,15,306,0
1,16,103,0
1,17,230,0
1,18,96,0
1,19,65,0
1,20,4717,0
1,21,74,0
1,22,63,0
1,23,97,0
1,24,68,0
1,25,60,0
1,26,780,0
1,27,91,0
1,28,1601,0
1,29,124,0
1,30,21,0
1,31,105,0
1,32,83,0
1,33,795,0
1,34,95,0
1,35,85,0
1,36,3226,0
1,37,3393,0
1,38,1666,0
1,39,1714,0
1,40,86,0
1,41,1616,0
1,42,29,0
1,43,134,0
1,44,3203,0
1,45,96,0
1,46,3170,0
1,47,252,0
1,48,59,0
1,49,19,0
1,50,279,0
1,51,92,0
1,52,67,0
1,53,103,0
1,54,1659,0
1,55,4552,0
1,56,34,0
1,57,76,0
1,58,50,0
1,59,62,0
1,60,108,0
1,61,67,0
1,62,48,0
1,63,93,0
1,64,794,0
1,65,32,0
1,66,85,0
1,67,64,0
1,68,69,0
1,69,60,0
1,70,57,0
1,71,1603,0
1,72,2902,0
1,73,93,0
1,74,68,0
1,75,100,0
1,76,1602,0
1,77,19,0
1,78,65,0
1,79,61,0
1,80,44,0
1,81,4974,0
1,82,732,0
1,83,101,0
1,84,1706,0
1,85,1689,0
1,86,119,0
1,87,276,0
1,88,80,0
1,89,1557,0
1,90,79,0
1,91,79,0
1,92,1589,0
1,93,23,0
1,94,97,0
1,95,3425,0
1,96,130,0
1,97,3060,0
1,98,91,0
1,99,19,0
1,100,100,0
1,101,69,0
1,102,100,0
1,103,734,0
1,104,20,0
1,105,12,0
1,106,13,0
1,107,3391,0
1,108,1622,0
1,109,1662,0
1,110,320,0
1,111,811,0
1,112,1670,0
1,113,67,0
1,114,48,0
1,115,125,0
1,116,24,0
1,117,12,0
1,118,16,0
1,119,51,0
1,120,73,0
1,121,64,0
1,122,4668,0
1,123,25,0
1,124,4766,0
1,125,112,0
1,126,1662,0
1,127,21,0
1,128,128,0
1,129,81,0
1,130,49,0
1,131,4600,0
1,132,77,0
1,133,18,0
1,134,51,0
1,135,273,0
1,136,67,0
1,137,3347,0
1,138,796,0
1,139,96,0
1,140,93,0
1,141,20,0
1,142,5021,0
1,143,119,0
1,144,51,0
1,145,4761,0
1,146,99,0
1,147,20,0
1,148,111,0
1,149,245,0
1,150,4539,0
1,151,1589,0
1,152,96,0
1,153,22,0
1,154,105,0
1,155,69,0
1,156,66,0
1,157,741,0
1,158,21,0
1,159,1647,0
1,160,94,0
1,161,61,0
1,162,87,0
1,163,1577,0
1,164,4681,0
1,165,82,0
1,166,20,0
1,167,1615,0
1,168,798,0
1,169,20,0
1,170,81,0
1,171,744,0
1,172,93,0
1,173,46,0
1,174,46,0
1,175,1617,0
1,176,113,0
1,177,4659,0
1,178,119,0
