QT3, 15292, 15252, 0, 1
QT3, 14164, 14124, 0, 1
QT3, 14168, 14128, 0, 1
QT3, 14206, 14156, 10, 1
QT3, 14167, 14127, 0, 1
QT3, 14205, 14150, 15, 1
QT5, 321, 281, 0, 1
QT5, 325, 285, 0, 1
QT5, 323, 283, 0, 1
QT5, 324, 284, 0, 1
QT5, 324, 284, 0, 1
QT5, 323, 283, 0, 1
QT9, 388, 348, 0, 1
QT9, 386, 346, 0, 1
QT9, 384, 344, 0, 1
QT9, 382, 342, 0, 1
QT9, 390, 350, 0, 1
QT9, 378, 338, 0, 1
QT10, 172, 132, 0, 1
QT10, 172, 132, 0, 1
QT10, 173, 133, 0, 1
QT10, 172, 132, 0, 1
QT10, 173, 133, 0, 1
QT10, 172, 132, 0, 1
QT11, 402, 362, 0, 1
QT11, 405, 365, 0, 1
QT11, 397, 357, 0, 1
QT11, 404, 364, 0, 1
QT11, 398, 358, 0, 1
QT11, 401, 361, 0, 1
