QT3, 14556, 14536, 0, 1
QT3, 14143, 14120, 3, 1
QT3, 14112, 14092, 0, 1
QT3, 14162, 14142, 0, 1
QT3, 14142, 14122, 0, 1
QT3, 14117, 14097, 0, 1
QT5, 2237, 2217, 0, 1
QT5, 2216, 2196, 0, 1
QT5, 2235, 2215, 0, 1
QT5, 2131, 2111, 0, 1
QT5, 2163, 2143, 0, 1
QT5, 2232, 2212, 0, 1
QT9, 2190, 2170, 0, 1
QT9, 2200, 2180, 0, 1
QT9, 2143, 2123, 0, 1
QT9, 2136, 2116, 0, 1
QT9, 2173, 2153, 0, 1
QT9, 2125, 2105, 0, 1
QT10, 152, 132, 0, 1
QT10, 152, 132, 0, 1
QT10, 152, 132, 0, 1
QT10, 152, 132, 0, 1
QT10, 152, 132, 0, 1
QT10, 152, 132, 0, 1
QT11, 405, 385, 0, 1
QT11, 407, 387, 0, 1
QT11, 406, 386, 0, 1
QT11, 404, 384, 0, 1
QT11, 411, 391, 0, 1
QT11, 410, 390, 0, 1
