"Client Nr","Query Number","Execution time","Error"
1,1,83,0
1,2,12339,0
1,3,19,0
1,4,293,0
1,5,22706,0
1,6,211,0
1,7,31,0
1,8,1618,0
1,9,7465,0
1,10,36,0
1,11,5135,0
1,12,1789,0
1,13,22,0
1,14,51,0
1,15,48,0
1,16,36,0
1,17,27,0
