"Client Nr","Query Number","Execution time","Error"
1,1,6553,0
1,2,42,0
1,3,6534,0
1,4,5815,0
1,5,54,0
1,6,126,0
1,7,57,0
1,8,69,0
1,9,16,0
1,10,66,0
1,11,47,0
1,12,9494,0
1,13,80,0
1,14,37,0
1,15,48,0
1,16,7482,0
1,17,168,0
1,18,52,0
1,19,88,0
1,20,18,0
1,21,39,0
1,22,12,0
1,23,39,0
1,24,103,0
1,25,76,0
1,26,104,0
1,27,46,0
1,28,77,0
1,29,297,0
1,30,41,0
1,31,5859,0
1,32,16,0
1,33,135,0
1,34,19,0
1,35,6754,0
1,36,6393,0
1,37,47,0
1,38,52,0
1,39,44,0
1,40,6721,0
1,41,5826,0
1,42,39,0
1,43,6391,0
1,44,141,0
1,45,36,0
1,46,33,0
1,47,40,0
1,48,35,0
1,49,5802,0
1,50,144,0
1,51,13,0
1,52,54,0
1,53,153,0
1,54,22,0
1,55,7214,0
1,56,92,0
1,57,14,0
1,58,57,0
1,59,51,0
1,60,46,0
1,61,171,0
1,62,7841,0
1,63,196,0
1,64,13,0
1,65,169,0
1,66,27,0
1,67,74,0
1,68,48,0
1,69,5790,0
1,70,12,0
1,71,33,0
1,72,12,0
1,73,18,0
1,74,120,0
1,75,10,0
1,76,10,0
1,77,160,0
1,78,35,0
1,79,12,0
1,80,7460,0
1,81,46,0
1,82,37,0
1,83,34,0
1,84,7488,0
1,85,9323,0
1,86,39,0
1,87,53,0
1,88,50,0
1,89,5813,0
1,90,6439,0
1,91,150,0
1,92,7523,0
1,93,8999,0
1,94,10,0
1,95,118,0
1,96,16,0
1,97,74,0
1,98,5994,0
1,99,12,0
1,100,6778,0
1,101,26,0
1,102,41,0
1,103,8275,0
1,104,36,0
1,105,6423,0
1,106,86,0
1,107,47,0
1,108,8,0
1,109,8526,0
1,110,6397,0
1,111,7039,0
1,112,7041,0
1,113,62,0
1,114,6726,0
1,115,15,0
1,116,39,0
1,117,11,0
1,118,7602,0
1,119,36,0
1,120,6434,0
1,121,10,0
1,122,52,0
1,123,36,0
1,124,69,0
1,125,19,0
1,126,6954,0
1,127,9850,0
1,128,39,0
1,129,18,0
1,130,51,0
1,131,44,0
1,132,16,0
1,133,43,0
1,134,14,0
1,135,128,0
1,136,8242,0
1,137,122,0
1,138,115,0
1,139,83,0
1,140,5874,0
1,141,55,0
1,142,56,0
1,143,35,0
1,144,7388,0
1,145,36,0
1,146,48,0
1,147,122,0
1,148,14,0
1,149,46,0
1,150,135,0
1,151,51,0
1,152,21,0
1,153,44,0
1,154,68,0
1,155,19,0
1,156,8398,0
1,157,87,0
1,158,42,0
1,159,11,0
1,160,48,0
1,161,42,0
1,162,34,0
1,163,48,0
1,164,43,0
1,165,47,0
1,166,59,0
1,167,141,0
1,168,40,0
1,169,65,0
1,170,10,0
1,171,7071,0
1,172,21,0
1,173,7921,0
1,174,144,0
1,175,7434,0
1,176,13,0
1,177,34,0
1,178,50,0
1,179,39,0
1,180,15,0
1,181,37,0
1,182,67,0
1,183,7642,0
1,184,124,0
1,185,7303,0
1,186,7337,0
1,187,44,0
1,188,46,0
1,189,90,0
1,190,145,0
1,191,173,0
1,192,38,0
1,193,9,0
1,194,12,0
1,195,47,0
1,196,5852,0
1,197,87,0
1,198,36,0
1,199,5892,0
1,200,54,0
1,201,8345,0
1,202,40,0
1,203,13,0
1,204,69,0
1,205,49,0
1,206,77,0
1,207,47,0
1,208,19,0
1,209,58,0
1,210,39,0
1,211,49,0
1,212,42,0
1,213,22,0
1,214,55,0
1,215,49,0
1,216,7421,0
1,217,75,0
1,218,6779,0
1,219,14,0
1,220,70,0
1,221,48,0
1,222,36,0
1,223,102,0
1,224,7462,0
1,225,14,0
1,226,12,0
1,227,119,0
1,228,53,0
1,229,7634,0
1,230,35,0
1,231,47,0
1,232,76,0
1,233,8930,0
1,234,157,0
1,235,164,0
1,236,16,0
1,237,37,0
1,238,6759,0
1,239,40,0
1,240,5874,0
1,241,5883,0
1,242,96,0
1,243,48,0
1,244,9841,0
1,245,8082,0
1,246,83,0
1,247,360,0
1,248,50,0
1,249,173,0
1,250,42,0
1,251,6027,0
1,252,6816,0
1,253,18,0
1,254,34,0
1,255,5810,0
1,256,10,0
1,257,8122,0
1,258,6865,0
1,259,25,0
1,260,6690,0
1,261,161,0
1,262,40,0
1,263,49,0
1,264,9437,0
1,265,9,0
1,266,143,0
1,267,23,0
1,268,8537,0
1,269,152,0
1,270,7339,0
1,271,9116,0
1,272,15,0
1,273,13,0
1,274,5862,0
1,275,8129,0
1,276,83,0
1,277,6281,0
1,278,61,0
1,279,16,0
1,280,7177,0
1,281,133,0
1,282,6744,0
1,283,7243,0
1,284,9010,0
1,285,55,0
1,286,10,0
1,287,37,0
1,288,44,0
1,289,9,0
1,290,50,0
1,291,8061,0
1,292,141,0
1,293,81,0
1,294,44,0
1,295,140,0
1,296,17,0
1,297,48,0
1,298,14,0
1,299,39,0
1,300,48,0
1,301,5860,0
1,302,6741,0
1,303,41,0
1,304,16,0
1,305,86,0
1,306,6831,0
1,307,97,0
1,308,6629,0
1,309,42,0
1,310,46,0
1,311,52,0
1,312,88,0
1,313,127,0
1,314,35,0
1,315,14,0
1,316,50,0
1,317,61,0
1,318,73,0
1,319,42,0
1,320,127,0
1,321,8922,0
