QT3, 14220, 14210, 0, 1
QT3, 14127, 14117, 0, 1
QT3, 14133, 14123, 0, 1
QT3, 14128, 14118, 0, 1
QT3, 14127, 14117, 0, 1
QT3, 14110, 14100, 0, 1
QT5, 296, 286, 0, 1
QT5, 297, 287, 0, 1
QT5, 296, 286, 0, 1
QT5, 297, 287, 0, 1
QT5, 297, 287, 0, 1
QT5, 298, 288, 0, 1
QT9, 348, 338, 0, 1
QT9, 359, 349, 0, 1
QT9, 351, 341, 0, 1
QT9, 357, 347, 0, 1
QT9, 356, 346, 0, 1
QT9, 357, 347, 0, 1
QT10, 144, 134, 0, 1
QT10, 145, 135, 0, 1
QT10, 142, 132, 0, 1
QT10, 145, 135, 0, 1
QT10, 145, 135, 0, 1
QT10, 142, 132, 0, 1
QT11, 392, 382, 0, 1
QT11, 398, 388, 0, 1
QT11, 395, 385, 0, 1
QT11, 391, 381, 0, 1
QT11, 394, 384, 0, 1
QT11, 391, 381, 0, 1
