QT3, 14408, 14393, 0, 1
QT3, 14137, 14122, 0, 1
QT3, 14120, 14105, 0, 1
QT3, 14115, 14100, 0, 1
QT3, 14111, 14096, 0, 1
QT3, 14057, 14042, 0, 1
QT5, 301, 286, 0, 1
QT5, 302, 287, 0, 1
QT5, 303, 288, 0, 1
QT5, 303, 288, 0, 1
QT5, 304, 289, 0, 1
QT5, 300, 285, 0, 1
QT9, 351, 336, 0, 1
QT9, 350, 335, 0, 1
QT9, 353, 338, 0, 1
QT9, 358, 343, 0, 1
QT9, 357, 342, 0, 1
QT9, 355, 340, 0, 1
QT10, 149, 134, 0, 1
QT10, 149, 134, 0, 1
QT10, 147, 132, 0, 1
QT10, 147, 132, 0, 1
QT10, 148, 133, 0, 1
QT10, 147, 132, 0, 1
QT11, 391, 376, 0, 1
QT11, 391, 376, 0, 1
QT11, 393, 378, 0, 1
QT11, 394, 379, 0, 1
QT11, 389, 374, 0, 1
QT11, 399, 384, 0, 1
